3925	2135	3809	1670	3744	1532	5364	2881	2479	4841	2231	4436	4556	2763	2034	3056	4585	3075	5237	981	4858	4630	5002	1384	3867	1834	7132	5436	5257	11405	8803	4831	21240	27196	18058	13425	24309	22436	24351	34719	25143	37678	41654	39745	34063	28964	45531	9317	55056	18119	9802	37993	2965	59630	44108	57028	48551	56921	46742	32461	17261	12681	26393	8745	16419	5854	8957	9252	6658	7709	5292	3515	3674	1440	4415	2845	2918	5433	1215	4081	2005	968	5333	2055	5408	
228	278	268	273	265	319	318	301	335	333	337	332	380	344	375	377	418	382	435	471	460	450	497	566	554	653	739	855	907	1063	1221	1435	1601	1807	1934	1899	1796	1851	2017	2344	2859	3492	4003	4373	4532	4944	4913	5054	4943	5447	5457	5911	5945	5686	4522	3863	3095	2898	2588	2346	2169	1963	1771	1536	1360	1188	1071	944	851	792	685	633	574	546	489	484	435	446	429	426	416	398	395	365	376	
176	191	185	196	200	227	237	236	265	284	295	317	337	361	370	385	408	420	419	443	491	530	553	646	706	779	883	1039	1173	1320	1478	1587	1667	1641	1763	1982	2488	2913	3353	3748	3752	3341	3289	2913	3000	3808	4690	5965	6886	7534	7518	7140	5855	4615	3640	3422	3532	3686	3288	3053	2615	2378	1952	1761	1456	1317	1174	1073	1032	960	922	867	846	773	781	727	698	625	649	582	578	548	510	489	429	
63	24	39	13	32	64	54	62	43	36	55	16	54	31	94	46	127	40	103	38	16	165	92	264	202	306	220	347	292	336	210	384	167	393	849	1017	1385	1761	1763	1662	1375	309	1155	1636	3314	4568	5213	5820	5805	5945	5115	3372	2787	2615	2906	3925	3947	3637	2730	2201	1805	1554	1157	1103	921	630	432	231	59	127	153	245	188	204	105	119	32	32	64	42	113	44	96	48	56	
10665	10878	11376	2970	14835	7940	3411	4324	729	13956	12750	2620	3127	20844	8403	7756	5727	12214	14953	3608	15416	8387	16502	4267	11171	9232	13599	8114	14960	17610	17349	10867	11121	19672	39604	48030	6874	35144	911	11804	31380	14848	24134	16670	54714	19376	55466	52049	6573	50633	36263	36119	53239	56829	61202	44510	6066	42141	1896	18327	24231	36786	40208	43797	27222	16736	17099	26086	13504	21898	16845	11975	10922	13245	7701	8512	7106	8637	12180	3236	12380	9393	15455	9416	11578	
221	238	267	237	269	297	307	312	288	355	343	348	353	348	360	346	365	342	347	370	382	452	423	467	445	492	500	536	728	926	1203	1448	1498	1425	1230	1429	1648	2297	2637	2937	2435	2127	2124	2945	4074	5006	5347	5172	4568	3986	4803	5826	6795	7154	6516	5275	4649	4767	4849	4495	3726	2898	2422	2134	2072	1948	1823	1635	1457	1319	1181	1073	927	842	780	752	690	626	594	579	552	511	482	455	444	
240	232	200	229	282	325	267	306	362	347	411	381	356	429	479	485	424	434	597	747	712	541	633	888	1077	1019	562	529	1268	1799	1768	981	448	1961	3345	3902	3484	2212	665	2453	4151	4585	3789	2073	2534	4857	6346	6374	5084	3730	4344	5974	6786	6128	4552	3044	2803	3504	3789	3394	2667	2074	2048	2208	2214	1974	1572	1365	1308	1232	1199	1037	936	963	906	832	768	748	750	754	721	649	637	576	552	
248	251	264	281	309	306	310	329	319	369	381	384	410	405	419	457	483	505	542	551	583	614	662	708	753	777	843	851	916	973	1028	1108	1200	1207	1193	1177	1279	1409	1524	1480	1560	1532	1961	2387	2844	2866	2972	3114	3405	4054	4145	4474	4416	4666	5031	4721	4028	2917	2642	2636	2422	2191	1918	1778	1689	1630	1518	1435	1344	1219	1147	1069	985	952	871	799	757	726	675	677	632	610	587	559	546	
190	201	204	228	195	229	228	245	230	310	271	286	296	344	308	329	317	359	315	350	382	410	386	451	415	407	402	487	548	739	950	1249	1542	1843	2012	2192	2241	2401	2514	2618	2476	2557	2851	2944	3008	3186	3677	3984	4506	4724	4744	4947	5492	5975	6684	6857	6748	6224	5392	4445	3876	3303	2976	2524	2201	1923	1740	1548	1389	1206	1064	924	851	741	674	615	573	540	522	512	475	484	482	486	440	
258	252	272	260	278	284	293	290	322	329	327	342	349	393	395	423	453	487	486	542	555	599	613	693	713	807	873	962	1029	1104	1184	1223	1231	1341	1545	1592	1686	1820	1998	2024	2126	1993	2011	1908	1960	1998	2485	2754	3208	3696	4080	4513	4924	4950	5025	4827	4385	3605	2942	2448	2137	1807	1563	1408	1342	1238	1173	1123	1123	1079	1023	974	942	872	826	773	735	675	644	619	581	544	535	505	496	
264	289	287	298	268	294	299	308	304	333	324	323	350	371	377	412	454	478	503	538	591	609	683	737	826	853	921	995	1059	1087	1157	1202	1313	1464	1679	1750	1878	2039	2479	2651	2680	2610	2846	3333	3633	3540	3924	4395	4888	4855	4723	4553	4824	4892	4873	4367	3990	3523	3221	2692	2213	1857	1686	1554	1491	1434	1395	1317	1242	1171	1109	1039	973	906	865	793	734	701	667	625	588	557	546	520	520	
148	147	104	78	179	95	175	32	160	9	141	171	134	221	123	182	49	299	210	91	149	662	297	874	587	748	791	1211	1377	2254	2283	2728	2864	4355	4505	3115	2143	5404	6018	5803	4888	4096	5747	2576	1414	1622	4199	8190	12279	12599	11524	8288	1611	3427	4571	5790	5200	1450	1260	2420	4874	4391	3772	1771	1186	516	1015	1174	1081	491	140	623	455	619	339	227	86	396	212	243	46	374	189	368	123	
301	326	416	434	393	355	297	167	67	57	217	294	334	357	356	274	207	131	85	158	210	270	294	241	232	250	283	417	517	555	725	768	836	1106	1491	2004	2549	3197	3839	4325	4782	4986	5206	5166	4899	4392	3604	3444	3041	2549	2533	2972	4135	4899	5560	5578	5760	5784	5494	4993	4222	3631	3016	2385	1820	1448	1316	1236	1196	1120	939	794	594	498	560	684	838	904	902	839	732	591	486	459	479	
7929	5961	11362	11043	2086	2185	3391	7993	9926	1416	5826	12668	3131	3187	6863	4852	5984	1153	4597	7786	2029	5711	1199	9625	5092	5323	2295	11100	6815	8575	24648	30203	6225	24880	23968	31457	29017	48490	51433	3279	29259	19950	8787	51429	30908	39495	40719	57780	28808	10271	32543	59668	46294	60415	5555	14539	43629	18028	10920	26907	55586	34545	28943	22517	22187	9065	19770	7012	1848	2398	6025	8854	2758	1089	2648	8041	8858	3881	4584	5405	12264	3646	1480	10003	10992	
