349283249	350475342	351667435	352859528	354051621	355243714	356435807	357627900	358819993	360012086	361204179	362396272	363588365	364780458	365972551	367164644	368356737	369548830	370740923	371933016	373125109	374317202	375509295	376701388	377893481	379085574	380277667	381469760	382661853	383853946	385046039	386238132	387430225	388622318	389814411	391006504	392198597	393390690	394582783	395774876	396966969	398159062	399351155	400543248	401735341	402927434	404119527	405311620	406503713	407695806	408887899	410079992	411272085	412464178	413656271	414848364	416040457	417232550	418424643	419616736	420808829	422000922	423193015	424385108	425577201	426769294	427961387	429153480	430345573	431537666	432729759	433921852	435113945	436306038	437498131	438690224	439882317	441074410	442266503	443458596	444650689	445842782	447034875	448226968	449419061	0	
626	328	707	681	632	545	653	805	530	505	772	767	557	689	885	742	575	713	772	891	550	711	602	964	825	370	1035	1398	752	540	1013	2085	1497	944	2230	2293	2086	1332	2459	5539	4210	5986	4630	3779	508	1588	4837	8980	6367	2802	9425	4450	12980	18970	10554	3964	15768	9238	10099	9724	4147	2294	6095	3411	2268	2325	2320	2772	1597	1439	1878	2243	1173	1282	1927	1721	932	1242	1533	1326	1037	956	1296	1133	963	0
227	458	508	344	270	363	597	539	289	538	524	401	261	523	652	404	417	411	697	603	276	461	763	824	289	869	999	1364	196	1589	1588	379	2365	2346	2259	1505	2493	3343	2935	4305	1378	2172	6540	3668	8375	3169	1450	5543	9662	4899	4799	5355	4414	6537	15070	14055	16463	10478	11998	2876	3475	3585	2377	2605	1570	1982	1998	1901	1369	1334	1342	1256	1025	1228	1473	899	829	940	924	785	649	655	849	688	574	0
512	284	306	236	32	140	271	264	307	180	139	143	315	29	179	545	211	596	33	490	243	679	610	942	466	1732	1218	625	2146	832	1914	321	2028	1263	2251	773	730	1524	2939	1922	4932	5836	10430	10849	11698	11195	12449	8371	12777	7832	13579	12213	12946	13517	17790	12391	24330	8268	16359	5471	5203	3517	1253	938	871	938	1417	1613	585	196	969	1012	941	512	1131	245	94	354	617	351	340	104	95	323	316	0
236	245	90	294	415	303	195	415	393	305	316	360	399	393	228	365	563	233	318	452	443	546	136	543	520	681	500	1172	801	293	767	613	1220	386	782	931	2348	821	2767	3526	4315	5373	4917	7275	4334	3818	7394	11087	2570	5328	5533	16080	16990	4151	13635	7251	9784	13335	5968	7658	4838	1717	3563	3156	2186	1233	1942	2067	972	1281	1098	1395	1445	698	1247	1179	750	765	828	843	576	787	465	842	722	0
217	394	471	657	327	680	187	472	393	706	208	461	401	544	350	503	621	848	470	787	278	534	199	259	1490	1471	1694	1649	3446	4495	1462	1135	762	3949	3817	1544	677	1527	3749	6734	6268	3134	1932	5133	11961	7560	6982	16933	16814	9720	4708	13362	7512	4604	5762	1311	1090	11321	14431	5781	2348	1410	3549	1311	2851	1526	1326	732	2108	744	1537	547	1701	1093	943	727	637	111	1014	323	966	377	1066	608	747	0
2702	2889	2415	2043	1555	989	205	396	1210	1837	2276	2623	2789	2941	2456	2197	1588	860	126	896	1811	2812	3433	4041	4401	4288	4210	3687	3272	2338	1461	736	2083	3101	4124	4759	5703	6464	5916	6427	6130	6072	5854	5953	7275	8985	11169	13145	15387	17272	19758	18961	20903	19406	20923	19597	19111	16706	15561	13448	11087	8690	6439	4287	2313	1827	2417	3319	4017	4471	4608	4329	4043	3379	2445	1559	806	370	879	1518	1794	2310	2202	2072	1910	0
393	183	381	285	346	308	289	446	471	262	321	622	483	282	469	422	482	192	237	756	408	169	343	582	442	632	655	1004	1005	1073	1467	1490	2719	215	1930	4296	1438	4892	2455	2611	4302	5542	800	10734	4394	12101	7963	11777	2453	3440	9191	5490	6676	18789	11565	8495	10442	12452	12064	9303	9525	7399	3236	3507	3664	2092	2043	1926	2032	907	1102	1367	1159	777	744	1178	1043	736	951	902	808	679	658	722	823	0
629	571	92	411	438	168	470	468	313	751	401	207	608	908	314	836	957	407	192	852	921	1049	580	640	2525	1350	1170	1399	330	1675	217	3088	1269	892	3735	3839	6042	1129	2223	7038	19398	22047	14313	15420	9461	25128	4643	14033	16776	11363	22560	15452	11967	16334	12243	18733	9477	15376	13648	13356	2616	4754	1363	989	772	684	2148	1413	910	501	422	254	429	691	562	287	562	673	622	250	478	746	610	278	530	0
153	815	1150	694	600	849	705	1019	1117	304	1010	1581	947	215	897	601	1007	1268	434	1061	1697	1104	380	582	925	1936	2071	881	861	1417	1419	1683	1567	3030	4361	2966	1288	5328	5702	1966	5474	9138	8369	5771	4522	812	6924	13315	14127	11149	8757	7588	8265	15359	20456	18610	11656	5331	5737	6220	6483	6473	4980	2525	736	1509	1708	1003	856	1600	1222	450	979	784	858	1493	1062	366	1143	1266	1080	726	47	763	1034	0
1004	773	290	458	756	524	214	649	1028	740	174	1053	1826	1960	1371	327	1192	1682	1298	398	827	1561	1301	397	1059	1980	1589	351	1756	3319	3940	3066	1208	1170	1927	1396	1193	3764	6073	7495	9462	11662	13295	12556	7691	1591	10346	18551	22730	20933	15203	7543	7008	10728	12678	11966	11578	12762	12804	10278	7168	5393	5931	6289	5021	3302	3448	3952	3049	1419	1342	2655	2920	2395	1843	1836	1519	517	961	1631	1766	946	911	1728	2160	0
65	168	333	274	118	281	439	259	75	360	354	61	305	310	133	285	433	230	229	147	217	585	700	522	658	776	386	1062	1911	1805	990	686	591	2240	4712	5717	3359	2870	7138	8799	6994	4629	3370	1741	5178	8043	7106	3839	2467	3347	2573	2377	7026	13578	18581	19181	14214	8358	7172	6667	4541	3150	3095	1858	1009	1650	1042	209	813	299	531	1029	701	72	473	379	228	635	643	424	641	742	464	162	434	0
3309	3511	8499	2695	5100	2531	5155	10477	2297	6639	7498	11897	1225	5577	4639	2336	6120	8691	1591	4476	6707	3641	7545	885	6623	12667	16039	11805	4273	4268	4463	16634	18861	22726	35638	32769	20478	18471	47083	54731	20955	6041	31404	46985	50413	24857	25015	46477	21482	893	32879	7155	40523	41129	1330	7535	46395	53880	42227	26812	60432	16713	16086	9347	12696	1446	5814	12664	3013	15415	7044	4839	10988	6383	3967	4297	5564	8003	6130	5956	3746	9655	234	5161	5224	0
172	87	151	190	128	126	206	180	81	171	225	139	95	211	188	60	160	205	125	131	204	138	104	256	260	135	257	301	143	233	445	436	124	530	759	228	244	1123	1703	1172	621	1440	1136	451	981	2339	1664	183	2779	3997	4318	2518	2668	4626	3435	2253	3368	3172	2021	990	2235	2271	1283	710	943	1008	585	359	937	948	442	391	696	609	302	422	484	318	332	462	383	246	366	398	247	0
